area_code,gp_access_score,gp_access_quintile,gp_access_decile
E01032680,2.1453331621517524,1,1
E01032681,0.3479265631018102,4,8
E01032682,0.635511618949801,3,5
E01032683,0.4204647579920401,4,7
E01032684,0.4333033765566825,4,7
E01032685,0.7947104891513672,2,4
E01032686,0.5925022467582487,3,5
E01032687,0.20670175889074335,5,10
E01032688,1.0707407882911797,1,2
E01032689,0.9789446655539863,2,3
E01032690,0.5835152137629991,3,5
E01032691,0.30876877647965073,4,8
E01032692,1.1272307099756065,1,2
E01032693,0.8229554499935805,2,3
E01032694,0.40056489921684424,4,7
E01032695,0.8428553087687763,2,3
E01032696,2.081782000256773,1,1
E01032697,0.43908075491077164,4,7
E01032698,0.9128257799460776,2,3
E01032699,4.325330594428039,1,1
E01032700,0.28951084863268717,5,9
E01032701,0.6849403004236744,2,4
E01032702,0.914751572730774,2,3
E01032703,0.3967133136474515,4,7
E01032704,0.4442162023366286,4,7
E01032705,1.1375016048273203,1,2
E01032706,0.10335087944537169,5,10
E01032707,0.47695467967646676,3,6
E01032708,1.5085376813454872,1,1
E01032709,1.2138913852869428,1,2
E01032710,0.6586211323661573,3,5
E01032711,1.1054050584157142,1,2
E01032712,1.208755937861086,1,2
E01032713,1.1021954037745536,1,2
E01032714,0.315188085761972,4,8
E01032715,0.2689690589292592,5,9
E01032716,0.5263833611503402,3,6
E01032717,1.517524714340737,1,1
E01032719,0.34856849403004236,4,8
E01032720,0.10014122480421107,5,10
E01032722,0.2612658877904737,5,9
E01032724,0.5366542560020541,3,6
E01032725,2.269867762228784,1,1
E01032726,0.667608165361407,2,4
E01032727,1.1419951213249453,1,2
E01032728,0.5045577095904481,3,6
E01032729,0.2227500320965464,5,9
E01032730,0.2728206444986519,5,9
E01032731,0.9275901912954165,2,3
E01032732,0.194505071254333,5,10
E01032733,0.5610476312748748,3,5
E01032734,0.7921427654384388,2,4
E01032735,0.5751701116959815,3,5
E01032737,0.5218898446527154,3,6
E01032738,0.24200795994351007,5,9
E01032739,0.7035562973424059,2,4
E01032740,0.4955706765951984,3,6
E01032741,0.29721401977147255,5,9
E01032742,0.18680190011554756,5,10
E01032743,0.11490563615354987,5,10
E01032744,0.3004236744126332,5,9
E01032745,0.5308768776479651,3,6
E01032746,0.0693285402490692,5,10
E01032748,0.4808062652458595,3,6
E01032750,0.4211066889202722,4,7
E01032751,0.35562973424059574,4,8
E01032753,0.25099499293875976,5,9
E01032755,0.16626011041211963,5,10
E01032756,0.36204904352291695,4,8
E01032758,0.40955193221209396,4,7
E01032759,0.46925150853768127,3,6
E01032761,0.35434587238413146,4,8
E01032763,0.873026062395686,2,3
E01032764,0.47374502503530613,3,6
E01032765,0.42560020541789706,4,7
E01032766,0.2221081011683143,5,9
E01032767,0.29721401977147255,5,9
E01032768,0.6817306457825136,2,4
E01032769,0.45191937347541394,4,7
E01032770,0.29593015791500826,5,9
E01032771,0.2631916805751701,5,9
E01032772,0.1790987289767621,5,10
E01032773,0.4057003466427012,4,7
E01032774,0.4422904095519322,4,7
E01032775,0.4397226858390037,4,7
E01032776,0.5559121838490179,3,5
E01032777,0.6117601746052124,3,5
E01032778,0.5501348054949288,3,5
E01032779,0.5494928745666966,3,5
E01032780,0.46283219925536007,3,6
E01032781,0.08987032995249711,5,10
E01032782,0.07574784953139042,5,10
E01032783,0.40184876107330847,4,7
E01032784,0.2747464372833483,5,9
E01032785,0.30620105276672227,4,8
E01032786,0.351778148671203,4,8
E01032787,0.28501733213506225,5,9
E01032788,0.3010656053408653,5,9
E01032789,0.5263833611503402,3,6
E01032790,0.4570548209012709,4,7
E01032792,0.6554114777249966,3,5
E01032794,0.7003466427012452,2,4
E01032795,0.5295930157915008,3,6
E01032797,0.28630119399152654,5,9
E01032798,0.3472846321735781,4,8
E01032799,0.37231993837463084,4,8
E01032800,0.2856592630632944,5,9
E01032802,0.5661830787007318,3,5
E01032803,0.25677237129284886,5,9
E01032805,0.10270894851713956,5,10
E01032807,0.488509436384645,3,6
E01032808,0.7703171138785466,2,4
E01032809,0.5193221209397868,3,6
E01032810,1.744126332006676,1,1
E01032811,0.8062652458595455,2,3
E01032812,2.0317113878546667,1,1
E01032813,0.3498523558865066,4,8
E01032814,0.877519578893311,2,3
E01032815,1.1111824367698033,1,2
E01032816,0.9506997047117729,2,3
E01032817,1.2235203492104247,1,2
E01032818,0.9808704583386826,2,3
E01032819,1.067531133650019,1,2
E01032820,1.2408524842726922,1,2
E01032821,1.4205931441776865,1,2
E01032822,0.6554114777249966,3,5
E01032823,1.0636795480806263,1,2
E01032824,0.7972782128642958,2,4
E01032825,0.6656823725767106,2,4
E01032826,0.2766722300680447,5,9
E01032827,0.8139684169983308,2,3
E01032828,0.9327256387212733,2,3
E01032829,2.349467197329567,1,1
E01032830,0.4923610219540377,3,6
E01032831,0.3511362177429709,4,8
E01032832,1.0733085120041082,1,2
E01032833,0.8499165489793297,2,3
E01032834,0.1919373475414045,5,10
E01032835,0.7972782128642958,2,4
E01032836,0.43843882398253947,4,7
E01032837,1.186930286301194,1,2
E01032838,1.208114006932854,1,2
E01032839,0.6072666581075876,3,5
E01032840,0.315188085761972,4,8
E01032841,0.3845166260110412,4,7
E01032842,0.02952882269867762,5,10
E01032843,0.9346514315059699,2,3
E01032844,0.8133264860700987,2,3
E01032845,0.35049428681473876,4,8
E01032846,0.5867248684041597,3,5
E01032847,0.8357940685582229,2,3
E01032848,2.7590191295416613,1,1
E01032849,2.3988958788034407,1,1
E01032850,2.217871357041982,1,1
E01032851,0.8075491077160097,2,3
E01032852,1.208755937861086,1,2
E01032853,1.0694569264347156,1,2
E01032854,1.5419180896135576,1,1
E01032855,3.0722814225189365,1,1
E01032856,1.3846450121966876,1,2
E01032857,1.6780074463987675,1,1
E01032858,1.0790858903581972,1,2
E01032859,1.6452689690589293,1,1
E01032860,1.8725125176531006,1,1
E01032862,0.9513416356400051,2,3
E01032863,1.2228784182821928,1,2
E01032865,0.5437154962126074,3,6
E01032867,0.5347284632173578,3,6
E01032868,0.3498523558865066,4,8
E01032870,2.224932597252536,1,1
E01032871,2.207600462190268,1,1
E01032872,0.5514186673513929,3,5
E01032873,0.4326614456284504,4,7
E01032875,0.2111952753883682,5,10
E01032876,0.9795865964822184,2,3
E01032877,0.7369367056104762,2,4
E01032878,0.2952882269867762,5,9
E01032879,0.33508794453716784,4,8
E01032880,0.7260238798305302,2,4
E01032881,1.1169598151238924,1,2
E01032882,1.0347926563101808,1,2
E01032883,0.5533444601360893,3,5
E01032884,0.5334446013608934,3,6
E01032885,0.3228912569007575,4,8
E01032886,0.488509436384645,3,6
E01032887,0.33572987546539995,4,8
E01032888,0.7491333932468864,2,4
E01032889,0.29913981255616895,5,9
E01032890,0.42945179098728975,4,7
E01032891,1.025805623314931,1,2
E01032892,1.7775067402747464,1,1
E01032893,0.9680318397740403,2,3
E01032894,0.9622544614199511,2,3
E01032895,0.6952111952753883,2,4
E01032896,0.5347284632173578,3,6
E01032897,0.7735267685197071,2,4
E01032898,0.3659006290923097,4,8
E01032899,0.6534856849403002,3,5
E01032900,1.1002696109898575,1,2
E01032901,0.604698934394659,3,5
E01032902,0.5071254333033766,3,6
E01032903,0.22403389395301065,5,9
E01032904,0.7183207086917447,2,4
E01032905,0.9892155604057002,2,3
E01032906,0.40313262292977275,4,7
E01032907,0.4859417126717165,3,6
E01032909,0.21761458467068942,5,10
E01032911,0.3755295930157915,4,8
E01032912,0.5218898446527154,3,6
E01032914,1.1002696109898575,1,2
E01032915,0.6489921684426755,3,5
E01032917,0.81974579535242,2,3
E01032919,0.5321607395044292,3,6
E01032920,0.7009885736294773,2,4
E01032921,0.12838618564642443,5,10
E01032922,0.3145461548337399,4,8
E01032923,0.2818076774939017,5,9
E01032924,0.5488509436384645,3,5
E01032925,0.4345872384131467,4,7
E01032926,1.355758120426242,1,2
E01032927,1.0501989985877518,1,2
E01032928,0.6900757478495313,2,4
E01032929,0.7632558736679932,2,4
E01032930,0.5148286044421619,3,6
E01032931,0.2920785723456156,5,9
E01032932,0.873026062395686,2,3
E01032933,0.8987032995249711,2,3
E01032934,0.877519578893311,2,3
E01032935,0.5719604570548208,3,5
E01032936,0.32802670432661446,4,8
E01032937,0.4249582744896649,4,7
E01032938,2.0233662857876493,1,1
E01032939,1.3198099884452434,1,2
E01032940,1.602259596867377,1,1
E01032941,0.3222493259725253,4,8
E01032942,0.28886891770445505,5,9
E01032943,1.3339324688663499,1,2
E01032944,0.5533444601360893,3,5
E01032945,0.15727307741686994,5,10
E01032946,0.6528437540120682,3,5
E01032947,1.0418538965207342,1,2
E01032948,1.1419951213249453,1,2
E01032949,0.6823725767107458,2,4
E01032950,0.9365772242906661,2,3
E01032951,0.5270252920785724,3,6
E01032952,0.6284503787392476,3,5
E01032953,0.6342277570933368,3,5
E01032954,3.3264860700988566,1,1
E01032955,0.9731672871998971,2,3
E01032956,0.8203877262806519,2,3
E01032957,0.5892925921170882,3,5
E01032958,0.7927846963666707,2,4
E01032959,0.2741045063551162,5,9
E01032960,2.7962511233791245,1,1
E01032961,0.35434587238413146,4,8
E01032962,0.14315059699576327,5,10
E01032963,0.7305173963281549,2,4
E01032964,1.0071896263961997,1,2
E01032965,1.4160996276800615,1,2
E01032966,1.4411349338811144,1,2
E01032967,1.2549749646937987,1,2
E01032968,3.1435357555527017,1,1
E01032969,0.6842983694954421,2,4
E01032970,0.3928617280780588,4,7
E01032971,0.26062395686224166,5,9
E01032972,2.9625112337912434,1,1
E01032973,0.20413403517781487,5,10
E01032974,1.3750160482732057,1,2
E01032975,1.556040570034664,1,1
E01032976,1.6940557196045705,1,1
E01032977,1.3076133008088326,1,2
E01032978,0.4326614456284504,4,7
E01032979,0.8126845551418665,2,3
E01032980,1.119527538836821,1,2
E01032981,0.9609705995634868,2,3
E01032982,0.43137758377198615,4,7
E01032983,0.7080498138400307,2,4
E01032984,0.6721016818590319,2,4
E01032985,1.3461291565027602,1,2
E01032986,0.3716780074463987,4,8
E01032987,0.26254974964693795,5,9
E01032988,0.6008473488252665,3,5
E01032989,0.9019129541661315,2,3
E01032990,3.37591475157273,1,1
E01032991,0.9031968160225958,2,3
E01032992,0.4024906920015406,4,7
E01032993,0.5372961869302862,3,6
E01032994,1.670946206188214,1,1
E01032995,0.5687508024136602,3,5
E01032996,0.23623058158942095,5,9
E01032997,1.2177429708563356,1,2
E01032998,1.5701630504557709,1,1
E01032999,0.7658235973809217,2,4
E01033000,0.36269097445114906,4,8
E01033002,0.16240852484272691,5,10
E01033003,0.3068429836949544,4,8
E01033005,0.21568879188599308,5,10
E01033006,0.5026319168057517,3,6
E01033008,0.48979329824110923,3,6
E01033010,0.35049428681473876,4,8
E01033011,0.2676851970727949,5,9
E01033013,0.4050584157144691,4,7
E01033015,0.6027731416099626,3,5
E01033016,0.5591218384901785,3,5
E01033018,0.8890743356014892,2,3
E01033019,0.877519578893311,2,3
E01033021,0.5308768776479651,3,6
E01033022,0.8274489664912054,2,3
E01033023,0.19771472589549363,5,10
E01033024,1.3840030812684556,1,2
E01033025,1.5046860957760946,1,1
E01033026,1.6189498010014123,1,1
E01033027,1.492489408139684,1,1
E01033028,0.22146617024008217,5,9
E01033029,0.5636153549878032,3,5
E01033030,0.1245346000770317,5,10
E01033031,0.22724354859417129,5,9
E01033032,0.30620105276672227,4,8
E01033033,0.310052638336115,4,8
E01033034,0.3209654641160611,4,8
E01033035,0.09564770830658621,5,10
E01033036,0.6810887148542816,2,4
E01033037,0.877519578893311,2,3
E01033038,0.20926948260367184,5,10
E01033039,0.2079856207472076,5,10
E01033040,2.027217871357042,1,1
E01033041,2.4168699447939397,1,1
E01033042,1.8211580433945307,1,1
E01033043,0.3183977404031326,4,8
E01033044,1.1426370522531772,1,2
E01033045,0.835152137629991,2,3
E01033046,0.4955706765951984,3,6
E01033047,0.1874438310437797,5,10
E01033048,0.36140711259468483,4,8
E01033049,0.2670432661445628,5,9
E01033050,0.30299139812556164,4,8
E01033051,0.8473488252664012,2,3
E01033052,0.7716009757350109,2,4
E01033053,1.183720631660033,1,2
E01033054,1.2016946976505327,1,2
E01033055,1.0155347284632172,1,2
E01033056,0.7722429066632428,2,4
E01033057,0.7433560148927973,2,4
E01033058,0.6958531262036203,2,4
E01033059,0.9301579150083449,2,3
E01033060,2.5516754397226857,1,1
E01033061,0.6817306457825136,2,4
E01033062,1.4905636153549877,1,1
E01033063,0.2927205032738477,5,9
E01033064,0.5244575683656438,3,6
E01033065,2.937475927590191,1,1
E01033066,4.697008601874437,1,1
E01033067,0.4499935806907177,4,7
E01033068,0.6021312106817307,3,5
E01033069,0.735652843754012,2,4
E01033070,0.4185389652073437,4,7
E01033071,0.07318012581846194,5,10
E01033072,1.9097445114905636,1,1
E01033073,0.18551803825908333,5,10
E01033074,0.44614199512132496,4,7
E01033075,0.34086532289125693,4,8
E01033076,0.735652843754012,2,4
E01033077,1.2909230966747978,1,2
E01033078,1.1381435357555527,1,2
E01033079,2.3841314674541016,1,1
E01033080,0.12325073822056745,5,10
E01033081,0.5713185261265887,3,5
E01033082,0.8313005520605982,2,3
E01033083,0.11747335986647836,5,10
E01033084,0.3858004878675054,4,7
E01033085,0.5084092951598408,3,6
E01033086,0.6066247271793554,3,5
E01033087,0.35883938888175637,4,8
E01033088,0.6560534086532288,3,5
E01033089,0.5013480549492875,3,6
E01033090,0.28501733213506225,5,9
E01033091,0.5764539735524458,3,5
E01033092,0.29978174348440106,5,9
E01033093,0.7927846963666707,2,4
E01033094,0.5180382590833226,3,6
E01033095,0.6669662344331748,2,4
E01033096,0.9301579150083449,2,3
E01033097,0.4057003466427012,4,7
E01033098,0.6688920272178712,2,4
E01033099,0.561689562203107,3,5
E01033100,0.441006547695468,4,7
E01033101,0.23237899602002823,5,9
E01033102,0.8467068943381691,2,3
E01033103,0.45320323533187823,4,7
E01033104,0.6419309282321222,3,5
E01033105,0.9699576325587366,2,3
E01033106,0.5135447425856977,3,6
E01033107,0.5629734240595711,3,5
E01033108,0.7638978045962252,2,4
E01033109,0.5809474900500705,3,5
E01033110,0.5578379766337141,3,5
E01033111,0.7407882911798689,2,4
E01033112,0.31133650019257925,4,8
E01033113,0.21183720631660033,5,10
E01033114,0.31197843112081136,4,8
E01033115,0.5706765951983567,3,5
E01033116,0.5976376941841056,3,5
E01033117,0.8402875850558479,2,3
E01033118,2.0406984208499166,1,1
E01033119,0.43908075491077164,4,7
E01033120,0.7491333932468864,2,4
E01033121,0.8383617922711515,2,3
E01033122,1.319168057517011,1,2
E01033123,0.5905764539735525,3,5
E01033124,0.7915008345102066,2,4
E01033125,0.7318012581846192,2,4
E01033126,0.8666067531133648,2,3
E01033127,0.25035306201052765,5,9
E01033128,0.45384516626011034,4,7
E01033129,0.4268840672743613,4,7
E01033130,1.2363589677750673,1,2
E01033131,0.8537681345487225,2,3
E01033132,0.46989343946591344,3,6
E01033133,0.35883938888175637,4,8
E01033135,0.46154833739889584,3,6
E01033137,0.6496340993709077,3,5
E01033138,0.28630119399152654,5,9
E01033139,0.46154833739889584,3,6
E01033140,0.6817306457825136,2,4
E01033141,0.3909359352933624,4,7
E01033142,0.9577609449223263,2,3
E01033143,1.356400051354474,1,2
E01033144,0.7382205674669405,2,4
E01033145,0.793426627294903,2,4
E01033146,0.872384131467454,2,3
E01033148,0.5283091539350365,3,6
E01033150,0.2432918217999743,5,9
E01033151,0.57773783540891,3,5
E01033153,0.2554885094363846,5,9
E01033154,0.7741686994479393,2,4
E01033156,0.7183207086917447,2,4
E01033158,3.6923866991911667,1,1
E01033159,2.9323404801643336,1,1
E01033160,0.8178200025677236,2,3
E01033161,0.5000641930928231,3,6
E01033163,0.9924252150468608,2,3
E01033164,0.4904352291693414,3,6
E01033166,0.40313262292977275,4,7
E01033167,0.24136602901527793,5,9
E01033168,0.8075491077160097,2,3
E01033169,0.24136602901527793,5,9
E01033170,0.6444986519450506,3,5
E01033171,0.8268070355629733,2,3
E01033172,0.9648221851328795,2,3
E01033173,0.3999229682886121,4,7
E01033174,0.9108999871613812,2,3
E01033175,0.736294774682244,2,4
E01033176,1.3114648863782257,1,2
E01033177,1.2427782770573883,1,2
E01033178,1.403261009115419,1,2
E01033179,1.066247271793555,1,2
E01033180,1.0065476954679675,2,3
E01033181,0.546283219925536,3,6
E01033182,0.6907176787777634,2,4
E01033183,0.8036975221466169,2,3
E01033184,0.9584028758505584,2,3
E01033185,0.6708178200025676,2,4
E01033186,0.5982796251123379,3,5
E01033187,0.3652586981640775,4,8
E01033188,0.588008730260624,3,5
E01033189,1.3108229554499935,1,2
E01033190,1.7710874309924254,1,1
E01033191,1.3121068173064578,1,2
E01033192,0.9802285274104505,2,3
E01033193,1.1432789831814094,1,2
E01033194,0.9641802542046475,2,3
E01033195,0.31197843112081136,4,8
E01033197,0.1187572217229426,5,10
E01033198,0.15277956091924508,5,10
E01033200,0.7221722942611375,2,4
E01033202,0.6798048529978173,2,4
E01033203,1.0996276800616251,1,2
E01033205,0.4718192322506098,3,6
E01033206,0.2278854795224034,5,9
E01033207,0.5084092951598408,3,6
E01033208,0.07959943510078317,5,10
E01033209,0.8743099242521504,2,3
E01033210,1.1220952625497496,1,2
E01033211,0.5308768776479651,3,6
E01033212,0.28951084863268717,5,9
E01033213,0.9218128129413274,2,3
E01033214,0.6643985107202465,2,4
E01033215,0.42560020541789706,4,7
E01033216,0.4955706765951984,3,6
E01033217,0.2914366414173834,5,9
E01033218,0.7407882911798689,2,4
E01033219,1.2581846193349593,1,2
E01033220,0.4872255745281807,3,6
E01033221,1.0450635511618946,1,2
E01033223,0.21504686095776093,5,10
E01033224,0.19964051868018998,5,10
E01033226,0.060341507253819475,5,10
E01033228,0.47631274874823465,3,6
E01033229,1.622159455642573,1,1
E01033231,0.14315059699576327,5,10
E01033232,0.9487739119270765,2,3
E01033233,0.6862241622801386,2,4
E01033234,1.2780844781101552,1,2
E01033235,0.38644241879573754,4,7
E01033236,0.2824496084221338,5,9
E01033237,0.8910001283861855,2,3
E01033239,0.9462061882141481,2,3
E01033241,0.26447554243163435,5,9
E01033242,0.5597637694184106,3,5
E01033243,1.4661702400821672,1,2
E01033244,0.5315188085761972,3,6
E01033245,0.32802670432661446,4,8
E01033246,0.2670432661445628,5,9
E01033247,0.1380151495699063,5,10
E01033248,0.2920785723456156,5,9
E01033249,0.3774553858004878,4,8
E01033250,1.0059057645397353,2,3
E01033251,1.030299139812556,1,2
E01033252,1.250481448196174,1,2
E01033253,0.1816664526896906,5,10
E01033254,0.19514700218256514,5,10
E01033255,0.4166131724226473,4,7
E01033256,0.33444601360893567,4,8
E01033257,1.0546925150853768,1,2
E01033258,0.14250866606753113,5,10
E01033259,0.509051226088073,3,6
E01033260,0.43843882398253947,4,7
E01033261,0.40955193221209396,4,7
E01033262,0.6380793426627295,3,5
E01033263,0.6066247271793554,3,5
E01033264,0.40826807035562973,4,7
E01033265,0.24200795994351007,5,9
E01033266,0.09372191552188985,5,10
E01033267,0.16946976505328026,5,10
E01033268,0.3421491847477211,4,8
E01033269,0.39221979714982663,4,7
E01033270,0.4499935806907177,4,7
E01033271,0.2824496084221338,5,9
E01033272,0.07959943510078317,5,10
E01033273,0.12132494543587109,5,10
E01033274,0.4422904095519322,4,7
E01033275,0.48979329824110923,3,6
E01033276,0.5334446013608934,3,6
E01033277,0.4024906920015406,4,7
E01033278,0.5520605982796251,3,5
E01033279,0.5244575683656438,3,6
E01033280,0.6284503787392476,3,5
E01033281,0.5148286044421619,3,6
E01033282,0.389010142508666,4,7
E01033283,0.4243163435614328,4,7
E01033285,0.4596225446141995,3,6
E01033286,0.3427911156759532,4,8
E01033288,0.49878033123635895,3,6
E01033289,0.7093336756964951,2,4
E01033291,0.68365643856721,2,4
E01033292,0.6181794838875336,3,5
E01033294,1.1002696109898575,1,2
E01033296,1.183078700731801,1,2
E01033297,1.3088971626652972,1,2
E01033299,0.36846835280523815,4,8
E01033300,0.22146617024008217,5,9
E01033302,0.2201823083836179,5,9
E01033303,0.21568879188599308,5,10
E01033305,0.28501733213506225,5,9
E01033306,0.3004236744126332,5,9
E01033308,1.1728078058800873,1,2
E01033310,0.8402875850558479,2,3
E01033311,0.6746694055719604,2,4
E01033313,1.2370008987032994,1,2
E01033314,1.3210938503017076,1,2
E01033316,1.2652458595455127,1,2
E01033317,1.0559763769418409,1,2
E01033319,1.5977660803697524,1,1
E01033320,0.2278854795224034,5,9
E01033322,0.18872769290024394,5,10
E01033324,0.26447554243163435,5,9
E01033325,0.3305944280395429,4,8
E01033327,0.3164719476184362,4,8
E01033328,0.30299139812556164,4,8
E01033329,0.37424573115932724,4,8
E01033330,0.40056489921684424,4,7
E01033331,0.8120426242136345,2,3
E01033333,1.0893567852099113,1,2
E01033334,0.4525613044036461,4,7
E01033336,0.7581204262421362,2,4
E01033338,1.3409937090769033,1,2
E01033339,1.2517653100526382,1,2
E01033341,0.15727307741686994,5,10
E01033342,0.18487610733085122,5,10
E01033344,0.7683913210938502,2,4
E01033345,0.7061240210553342,2,4
E01033347,0.37617152394402353,4,8
E01033348,0.24264989087174219,5,9
E01033350,1.1843625625882654,1,2
E01033352,0.7491333932468864,2,4
E01033353,0.751059186031583,2,4
E01033355,0.536012325073822,3,6
E01033356,0.35370394145589934,4,8
E01033358,0.8261651046347412,2,3
E01033359,0.2432918217999743,5,9
E01033361,0.22082423931185005,5,9
E01033362,0.1816664526896906,5,10
E01033364,0.20477596610604698,5,10
E01033366,0.3858004878675054,4,7
E01033367,0.23302092694826035,5,9
E01033369,0.2542046475799204,5,9
E01033370,0.41019386314032613,4,7
E01033372,0.8633970984722042,2,3
E01033373,0.6085505199640519,3,5
E01033375,1.747977917576069,1,1
E01033376,1.9521119527538835,1,1
E01033378,1.927076646552831,1,1
E01033380,0.5578379766337141,3,5
E01033381,0.21440493002952882,5,10
E01033383,0.1874438310437797,5,10
E01033384,0.43843882398253947,4,7
E01033386,0.736294774682244,2,4
E01033387,0.8133264860700987,2,3
E01033388,0.7112594684811913,2,4
E01033389,1.2588265502631915,1,2
E01033390,1.4514058287328282,1,2
E01033391,1.4642444472974707,1,2
E01033392,0.6278084478110155,3,5
E01033393,1.3551161894980102,1,2
E01033394,1.923225060983438,1,1
E01033395,0.6143278983181409,3,5
E01033396,0.4365130311978431,4,7
E01033397,0.33380408268070355,4,8
E01033398,0.3498523558865066,4,8
E01033399,0.4345872384131467,4,7
E01033400,0.8268070355629733,2,3
E01033401,0.35049428681473876,4,8
E01033402,0.3851585569392733,4,7
E01033403,0.5321607395044292,3,6
E01033404,0.15855693927333417,5,10
E01033405,0.40826807035562973,4,7
E01033406,0.2984978816279368,5,9
E01033407,0.41468737963795094,4,7
E01033408,0.4397226858390037,4,7
E01033409,0.12517653100526382,5,10
E01033410,0.6079085890358197,3,5
E01033411,0.3883682115804339,4,7
E01033412,1.150982154320195,1,2
E01033413,1.4289382462447038,1,2
E01033414,0.2651174733598665,5,9
E01033415,0.5860829374759274,3,5
E01033417,0.28630119399152654,5,9
E01033418,0.59892155604057,3,5
E01033420,0.435871100269611,4,7
E01033421,0.25805623314931314,5,9
E01033422,0.10784439594299655,5,10
E01033423,0.13737321864167415,5,10
E01033424,0.36269097445114906,4,8
E01033425,0.6875080241366028,2,4
E01033426,0.9038387469508279,2,3
E01033427,1.235717036846835,1,2
E01033428,0.5514186673513929,3,5
E01033429,0.8852227500320964,2,3
E01033430,0.9134677108743098,2,3
E01033431,2.137629991012967,1,1
E01033432,1.2427782770573883,1,2
E01033433,1.1657465656695336,1,2
E01033434,0.08601874438310438,5,10
E01033435,1.529079471048915,1,1
E01033436,1.0546925150853768,1,2
E01033437,0.2837334702785981,5,9
E01033438,0.5514186673513929,3,5
E01033439,0.8338682757735266,2,3
E01033440,0.21440493002952882,5,10
E01033441,0.7581204262421362,2,4
E01033442,2.185132879702144,1,1
E01033443,3.5749133393246884,1,1
E01033444,0.8126845551418665,2,3
E01033445,0.21247913724483244,5,10
E01033446,1.6574656566953396,1,1
E01033447,1.9527538836821157,1,1
E01033448,1.602259596867377,1,1
E01033449,0.7600462190268327,2,4
E01033450,0.872384131467454,2,3
E01033451,1.1092566439851073,1,2
E01033452,1.3108229554499935,1,2
E01033453,1.5951983566568237,1,1
E01033454,0.6534856849403002,3,5
E01033455,0.08730260623956862,5,10
E01033456,0.1502118372063166,5,10
E01033457,0.29785595069970466,5,9
E01033458,0.14315059699576327,5,10
E01033459,0.21568879188599308,5,10
E01033460,0.8839388881756322,2,3
E01033461,0.8903581974579535,2,3
E01033462,0.404416484786237,4,7
E01033463,0.18038259083322636,5,10
E01033464,0.18359224547438696,5,10
E01033465,0.6470663756579792,3,5
E01033466,0.6323019643086403,3,5
E01033467,0.40891000128386185,4,7
E01033468,0.2227500320965464,5,9
E01033469,0.6509179612273719,3,5
E01033470,0.4917190910258056,3,6
E01033471,1.0707407882911797,1,2
E01033472,0.7279496726152266,2,4
E01033473,0.5372961869302862,3,6
E01033474,0.5295930157915008,3,6
E01033475,0.9911413531903965,2,3
E01033476,3.9337527282064446,1,1
E01033477,0.18102452176145847,5,10
E01033478,1.009115419180896,1,2
E01033479,0.5668250096289639,3,5
E01033480,2.534343304660418,1,1
E01033481,1.4058287328283474,1,2
E01033482,1.5521889844652714,1,1
E01033483,0.18551803825908333,5,10
E01033484,0.19257927846963666,5,10
E01033485,0.14764411349338813,5,10
E01033486,0.08216715881371164,5,10
E01033487,0.22146617024008217,5,9
E01033488,0.2137629991012967,5,10
E01033489,0.47888047246116316,3,6
E01033490,0.5655411477724996,3,5
E01033491,0.15277956091924508,5,10
E01033492,0.3004236744126332,5,9
E01033493,0.588008730260624,3,5
E01033494,0.5366542560020541,3,6
E01033495,0.6913596097059955,2,4
E01033496,1.0373603800231095,1,2
E01033497,0.7619720118115288,2,4
E01033498,0.8531262036204903,2,3
E01033499,0.8370779304146873,2,3
E01033500,0.9378610861471305,2,3
E01033501,1.0546925150853768,1,2
E01033503,0.9076903325202207,2,3
E01033505,0.7221722942611375,2,4
E01033506,1.1259468481191421,1,2
E01033508,0.6881499550648349,2,4
E01033509,0.6586211323661573,3,5
E01033511,0.5161124662986263,3,6
E01033512,0.2079856207472076,5,10
E01033514,0.5809474900500705,3,5
E01033515,0.4403646167672358,4,7
E01033517,0.8762357170368468,2,3
E01033519,0.7632558736679932,2,4
E01033520,0.9596867377070226,2,3
E01033522,1.2459879316985492,1,2
E01033523,1.2151752471434072,1,2
E01033525,1.151624085248427,1,2
E01033526,0.4108357940685582,4,7
E01033527,0.5372961869302862,3,6
E01033528,0.8935678520991139,2,3
E01033529,4.627680061625369,1,1
E01033530,3.1172165874951854,1,1
E01033531,0.394145589934523,4,7
E01033532,0.5578379766337141,3,5
E01033533,0.24842726922583128,5,9
E01033534,0.4750288868917704,3,6
E01033535,0.9327256387212733,2,3
E01033536,0.694569264347156,2,4
E01033537,0.66247271793555,2,4
E01033538,2.310309410707408,1,1
E01033539,1.6889202721787135,1,1
E01033540,1.2235203492104247,1,2
E01033541,1.396199768904866,1,2
E01033542,0.37488766208755936,4,8
E01033543,0.4872255745281807,3,6
E01033545,0.5636153549878032,3,5
E01033547,0.3902940043651303,4,7
E01033548,0.6290923096674798,3,5
E01033550,1.15547567081782,1,2
E01033551,0.5597637694184106,3,5
E01033553,0.38002310951341634,4,7
E01033554,0.567466940557196,3,5
E01033556,0.40120683014507635,4,7
E01033557,0.2022082423931185,5,10
E01033559,0.389010142508666,4,7
E01033561,0.3440749775324175,4,8
E01033562,0.9243805366542558,2,3
E01033564,0.7542688406727435,2,4
E01033565,0.5019899858775195,3,6
E01033567,0.6695339581461034,2,4
E01033568,0.09051226088072924,5,10
E01033569,0.23687251251765307,5,9
E01033570,0.6708178200025676,2,4
